"Freq [GHz]","mag(S(RX_ant1_1,TX_antenna)) []"
11.74,0.00119374075277291
11.7475,0.00111009481976334
11.755,0.00110048966426343
11.7625,0.00107862148633605
11.77,0.000988311792281045
11.7775,0.000841248634373376
11.785,0.000866355949810645
11.7925,0.000967222478269991
11.8,0.0011133209663306
11.8075,0.00128660474921794
11.815,0.00143414396005048
11.8225,0.0014931436475036
11.83,0.00147868877958279
11.8375,0.00150593035523792
11.845,0.00157629326647229
11.8525,0.00161465832124278
11.86,0.00168820638230446
11.8675,0.00186182347457668
11.875,0.00183569602025799
11.8825,0.00178707036789496
11.89,0.00179309574594872
11.8975,0.00161998122947791
11.905,0.00153129133230543
11.9125,0.00140492156450903
11.92,0.00118876770835301
11.9275,0.00098111653371503
11.935,0.000811440264727849
11.9425,0.000700278487577537
11.95,0.000589608443196465
11.9575,0.000624469434381526
11.965,0.000493953691361515
11.9725,0.000339413400743286
11.98,0.000315046829925431
11.9875,0.000175789935001557
11.995,0.000349303465923132
12.0025,0.000408483111094481
12.01,0.000578605840041318
12.0175,0.00082227658793257
12.025,0.000987184025861289
12.0325,0.0011502500623758
12.04,0.00138388173889665
12.0475,0.00161590681240534
12.055,0.001807190375899
12.0625,0.00203547386751726
12.07,0.00219023975761726
12.0775,0.00230390445911406
12.085,0.00238307252487044
12.0925,0.00242528495953398
12.1,0.00245214109380681
12.1075,0.00232360647600114
12.115,0.00231254809240035
12.1225,0.0022861855087329
12.13,0.00208948020965291
12.1375,0.00206029981069929
12.145,0.00192304790288904
12.1525,0.00163005974933806
12.16,0.00144184364887639
12.1675,0.00130216425514982
12.175,0.00109910838194583
12.1825,0.000805502963596756
12.19,0.000593017451337053
12.1975,0.000368571202002142
12.205,0.000149441383892018
12.2125,0.000210299195469067
12.22,0.0001031889074606
12.2275,6.72910628474041E-05
12.235,0.000217559854437343
12.2425,0.0005251951388362
12.25,0.000717560148088944
12.2575,0.000718733303313279
12.265,0.000905894805567402
12.2725,0.00111227984506726
12.28,0.00113420932215792
12.2875,0.00138501217658207
12.295,0.00156367084601404
12.3025,0.00146090561384062
12.31,0.00155388264153616
12.3175,0.00158487001560154
12.325,0.00151743450340614
12.3325,0.00163141866361577
12.34,0.00169857280945129
12.3475,0.00172426534517777
12.355,0.00171568254145593
12.3625,0.00173503658547467
12.37,0.00173843081542789
12.3775,0.00170452163125227
12.385,0.00164710550871423
12.3925,0.00156765334429948
12.4,0.00153571230181406
12.4075,0.0014642401603678
12.415,0.00139155697144604
12.4225,0.00133587925391157
12.43,0.00136529541120725
12.4375,0.00141665523540085
12.445,0.00139866975191392
12.4525,0.00137281503251791
12.46,0.00130045719680959
12.4675,0.00119136317509319
12.475,0.00106683527080291
12.4825,0.000946471977694992
12.49,0.000769812569787749
12.4975,0.000587314946631562
12.505,0.000332469374317692
12.5125,0.000121400898667623
12.52,3.59649600636966E-05
12.5275,0.000205557175443498
12.535,0.00023674814436686
12.5425,0.000290122196408214
12.55,0.000617122579333884
12.5575,0.000650909378607172
12.565,0.000866365792535412
12.5725,0.0010763618160975
12.58,0.00111723061221367
12.5875,0.00136050645021232
12.595,0.00151647016270196
12.6025,0.00162383273643557
12.61,0.00180615356425004
12.6175,0.00178456753993005
12.625,0.00175321830785057
12.6325,0.00179015064527137
12.64,0.00168740263384847
12.6475,0.00164696744011323
12.655,0.00170245855015661
12.6625,0.00156933474100523
12.67,0.00147743006326172
12.6775,0.00155064810426581
12.685,0.0014594228722596
12.6925,0.00145993987179308
12.7,0.00145966212484717
12.7075,0.0012821916248477
12.715,0.00114345186933556
12.7225,0.000932711927475178
12.73,0.000723320210405238
12.7375,0.000560132046262666
12.745,0.00034986485248727
12.7525,0.000246198213796007
12.76,0.000363940871026373
12.7675,0.000593416732466696
12.775,0.000788701066009743
12.7825,0.000874114159915792
12.79,0.000912216137321863
12.7975,0.000918002173915059
12.805,0.00086121152499031
12.8125,0.000824818600222798
12.82,0.000824262572397707
12.8275,0.000921452949844863
12.835,0.00100001350024819
12.8425,0.00103330885176704
12.85,0.00114717762278205
12.8575,0.00125625248255311
12.865,0.00122652507837494
12.8725,0.0012404755966946
12.88,0.00131287480534791
12.8875,0.00117596193715866
12.895,0.00108789614001697
12.9025,0.00109769591863957
12.91,0.000987876817581113
12.9175,0.00102548757397047
12.925,0.00112087338160449
12.9325,0.00107207329634733
12.94,0.00103485401915959
12.9475,0.000962159935948639
12.955,0.0008120986442251
12.9625,0.000683177395413865
12.97,0.0005369804165531
12.9775,0.000390323178659761
12.985,0.000233338790409748
12.9925,0.000126417613391649
13,0.000211722484931549
13.0075,0.000294493218172812
13.015,0.000413068587876908
13.0225,0.000464594251364871
13.03,0.000503991203748367
13.0375,0.000600843455592942
13.045,0.000568130428006211
13.0525,0.000587260603101331
13.06,0.000672258254336694
13.0675,0.000630675831916472
13.075,0.000731148840490627
13.0825,0.000790316044359423
13.09,0.0008282076170672
13.0975,0.000994066092539826
13.105,0.00103719898986372
13.1125,0.00117580880359481
13.12,0.00138760886675894
13.1275,0.00141196934261638
13.135,0.0014938359561887
13.1425,0.00157027159977233
13.15,0.00143835010625346
13.1575,0.00154354696078775
13.165,0.00162230182016376
13.1725,0.00150522370900541
13.18,0.00159923591748451
13.1875,0.00153845993631414
13.195,0.00134135763544898
13.2025,0.00133147311891768
13.21,0.00115140327819965
13.2175,0.000941835942423913
13.225,0.000894065791586102
13.2325,0.000648918444169396
13.24,0.000498540249045476
13.2475,0.000418264512946699
13.255,0.000261380392208059
13.2625,0.00028355725485879
13.27,0.000196896990144411
13.2775,8.00817346849913E-05
13.285,0.000151654020687136
13.2925,0.000376708544168302
13.3,0.000550098888797472
13.3075,0.000697669959876996
13.315,0.000917626424147799
13.3225,0.0010677997766285
13.33,0.00116432305305433
13.3375,0.00135282802467669
13.345,0.00146522300630591
13.3525,0.00152999588969309
13.36,0.00165838790619029
13.3675,0.00168356468310474
13.375,0.00176143602883137
13.3825,0.00185530966466036
13.39,0.00177796043812103
13.3975,0.00177016781706435
13.405,0.00175703697263729
13.4125,0.0016166647519629
13.42,0.00157928450228747
13.4275,0.00154977948017169
13.435,0.00142916298354523
13.4425,0.00132807538323374
13.45,0.00122855089605284
13.4575,0.00106142628494027
13.465,0.000893627394281182
13.4725,0.000802677737599015
13.48,0.000706482765900614
13.4875,0.000653426860607166
13.495,0.000538360529766291
13.5025,0.000544762189459792
13.51,0.00059828170581972
13.5175,0.000515324491022833
13.525,0.000569552061819697
13.5325,0.00044465071768866
13.54,0.000269973906927263
13.5475,0.000347724654283656
13.555,0.000405592469530898
13.5625,0.000638757222926676
13.57,0.000852187452466964
13.5775,0.000838465277285783
13.585,0.000866892735692967
13.5925,0.000919451917319608
13.6,0.000868037436499384
13.6075,0.00095899765754894
13.615,0.00102486699264569
13.6225,0.00107460858526911
13.63,0.0011022714683848
13.6375,0.00109761187806686
13.645,0.00121206084935903
13.6525,0.00124158655808675
13.66,0.0011689651980789
13.6675,0.00122660949982294
13.675,0.00111713189056081
13.6825,0.00111486386248563
13.69,0.00127197377664662
13.6975,0.00127469187394617
13.705,0.00141710031065258
13.7125,0.001377240896651
13.72,0.00126930072744011
13.7275,0.00127410080063093
13.735,0.00110861549606731
13.7425,0.00110896270842075
13.75,0.00111239363231814
13.7575,0.000928810860839076
13.765,0.000839816216623733
13.7725,0.000730825927843908
13.78,0.000566455996677438
13.7875,0.000541207912087701
13.795,0.000389456908467988
13.8025,0.00023196792173811
13.81,0.000245281407594809
13.8175,0.000354545573164886
13.825,0.000626739532312859
13.8325,0.000633603305809029
13.84,0.000696203390800944
13.8475,0.0008205139152002
13.855,0.000785578805494728
13.8625,0.00106277192686571
13.87,0.00119879267943192
13.8775,0.00132990444914136
13.885,0.00159013829927681
13.8925,0.0015531041269201
13.9,0.00165023751766872
13.9075,0.00177701168757576
13.915,0.00170282045181681
13.9225,0.00165777469190079
13.93,0.00155456576879137
13.9375,0.00146710019103185
13.945,0.00134005307322972
13.9525,0.00128389896786029
13.96,0.00133085305033576
13.9675,0.0012594772886243
13.975,0.00117852691494548
13.9825,0.00106539643982772
13.99,0.000961188383226953
13.9975,0.000775287842537365
14.005,0.000570014854846592
14.0125,0.000515428115321573
14.02,0.000341606208123958
14.0275,0.000139485214618422
14.035,0.000177513067325463
14.0425,0.000386191243197204
14.05,0.000562389550629712
14.0575,0.00060371975753797
14.065,0.000702847584812571
14.0725,0.000722785335422939
14.08,0.000764781280782009
14.0875,0.0009308487735217
14.095,0.000934479543280291
14.1025,0.000990777260032013
14.11,0.00104217573951261
14.1175,0.00103283222414235
14.125,0.00111615292289716
14.1325,0.00125358740787311
14.14,0.00137996403073777
14.1475,0.00142822096199239
14.155,0.00147202342706343
14.1625,0.00146716144053099
14.17,0.00140325571550132
14.1775,0.00138343568400583
14.185,0.00130789392785137
14.1925,0.00128115957316526
14.2,0.00122561059403498
14.2075,0.00109988318117176
14.215,0.0011506037604517
14.2225,0.00108188518902565
14.23,0.00100596409196763
14.2375,0.00101437395254628
14.245,0.000888337290472925
14.2525,0.000824774360508902
14.26,0.000746619440027996
14.2675,0.000655087814773902
14.275,0.000600365230863915
14.2825,0.000493967389694211
14.29,0.00039249433909088
14.2975,0.000306879508521993
14.305,0.000235395606921536
14.3125,0.000253850273644456
14.32,0.0002599575842429
14.3275,0.000199522721849657
14.335,0.000344515285361435
14.3425,0.000256045963262529
14.35,0.000300993521871744
14.3575,0.00034315205526232
14.365,0.000196935624010648
14.3725,0.000416195630241552
14.38,0.000477859096660189
14.3875,0.00063243146235378
14.395,0.000830270079468641
14.4025,0.000857947130448678
14.41,0.000945013466846054
14.4175,0.00101829244016167
14.425,0.00101993404366673
14.4325,0.00111648950877488
14.44,0.00114750490447885
14.4475,0.00119103928101173
14.455,0.00129463208667327
14.4625,0.00125060292126733
14.47,0.00127402372474413
14.4775,0.00135172054415016
14.485,0.00125565406836454
14.4925,0.00126390749337361
14.5,0.00125600726132825
14.5075,0.00110052721486473
14.515,0.00111538373341599
14.5225,0.00100846438051087
14.53,0.000844716325047986
14.5375,0.000858048058857856
14.545,0.000796917519667181
14.5525,0.000726699841904496
14.56,0.000605085744933942
14.5675,0.000442066320198402
14.575,0.000380612209933123
14.5825,0.000234854244229171
14.59,0.000120566847652038
14.5975,0.00012124322849743
14.605,0.000179816689523508
14.6125,0.000274454693900938
14.62,0.000351091575603676
14.6275,0.000547228026169946
14.635,0.000686648886247631
14.6425,0.000747697376823234
14.65,0.000854611115180753
14.6575,0.000935115108999217
14.665,0.000961663519266613
14.6725,0.000976097147055687
14.68,0.00097667220395339
14.6875,0.000940502467070057
14.695,0.0009748116552308
14.7025,0.000979715300862579
14.71,0.000929454950917184
14.7175,0.000994028135922034
14.725,0.000959349632827783
14.7325,0.000959053222838596
14.74,0.000998314638788765
14.7475,0.000930085634438277
14.755,0.000864072094147213
14.7625,0.000701400901121012
14.77,0.000653849206798457
14.7775,0.000653501205181889
14.785,0.000546588087429318
14.7925,0.00052563894643813
14.8,0.000469421997023912
14.8075,0.000323840986119916
14.815,0.00021834396411114
14.8225,0.000174371671677091
14.83,0.000126938251529615
14.8375,0.000142820202974179
14.845,0.000161256497458552
14.8525,0.000108449909564163
14.86,0.000254172175101567
14.8675,0.000353124751977286
14.875,0.000523864660951407
14.8825,0.000669060155701374
14.89,0.000697618247027825
14.8975,0.000743924684904182
14.905,0.000773782032125685
14.9125,0.00079458617243979
14.92,0.00085457564680737
14.9275,0.000936645104354978
14.935,0.000978370755181385
14.9425,0.00102746318081534
14.95,0.0010109420641422
14.9575,0.00102365539221105
14.965,0.00105520926826701
14.9725,0.000995858915951847
14.98,0.00101162322270449
14.9875,0.000878022333315261
14.995,0.000715290725448569
15.0025,0.000690475698127502
15.01,0.000602822989940077
15.0175,0.000646727274988883
15.025,0.000624823178640954
15.0325,0.000610987123146513
15.04,0.000624921810376351
15.0475,0.000548014074397244
15.055,0.000504944879469851
15.0625,0.000494425210245185
15.07,0.000470110340299394
15.0775,0.000372259664970932
15.085,0.000300724577042617
15.0925,0.000222210081811568
15.1,0.000121478727117285
15.1075,0.000143241983630471
15.115,0.000321159194355321
15.1225,0.000442086090179291
15.13,0.000490242862473523
15.1375,0.000645057843684971
15.145,0.000695885022848666
15.1525,0.000735964999313539
15.16,0.000878997766365868
15.1675,0.000877991710312843
15.175,0.000919345005616307
15.1825,0.00102341823785476
15.19,0.000981491536516747
15.1975,0.00102198497532535
15.205,0.00105823747388306
15.2125,0.00102312984734301
15.22,0.00104532860682908
15.2275,0.00100819658453576
15.235,0.000982881908984694
15.2425,0.000896855231059569
15.25,0.000794681396692087
15.2575,0.000807756428698597
15.265,0.000748092250344496
15.2725,0.000697469661659315
15.28,0.000720801244597473
15.2875,0.000694642780792468
15.295,0.000588921275733117
15.3025,0.000581349738402999
15.31,0.000549518329573581
15.3175,0.000380851937670668
15.325,0.00033329900823749
15.3325,0.000305439463122681
15.34,0.000181822624013872
15.3475,0.000112001581922741
15.355,0.000145452891913488
15.3625,0.000203361351906106
15.37,0.000290617583568203
15.3775,0.000380043759495144
15.385,0.000405948267721841
15.3925,0.000530018799923544
15.4,0.00062641317969779
15.4075,0.000665270605359255
15.415,0.000739881996729692
15.4225,0.000758413691382564
15.43,0.000768468741288936
15.4375,0.000739857127726238
15.445,0.000690100627594826
15.4525,0.000705568567323201
15.46,0.000714346384439099
15.4675,0.000671903675245214
15.475,0.000572108169295575
15.4825,0.000521444959557535
15.49,0.000476234854963738
15.4975,0.000388647739346588
15.505,0.000438668979769895
15.5125,0.000435077686512621
15.52,0.000415452926681824
15.5275,0.000498012998199544
15.535,0.000481228772612872
15.5425,0.000488992155736477
15.55,0.000502669459609521
15.5575,0.000481078827471001
15.565,0.000430196448571377
15.5725,0.000310288156316394
15.58,0.000264570526241041
15.5875,0.000259967840178393
15.595,0.000270409675545971
15.6025,0.000405136048410527
15.61,0.00048693923779282
15.6175,0.000502757383021397
15.625,0.000577082953742932
15.6325,0.000564185131585595
15.64,0.000478631885475952
15.6475,0.00041019992093968
15.655,0.00027886184372076
15.6625,0.000164652786813549
15.67,0.000147877129755922
15.6775,0.000125073309955447
15.685,0.000243217866167644
15.6925,0.000320703297610176
15.7,0.000305475827043688
15.7075,0.000343316797492969
15.715,0.000397326442644056
15.7225,0.00040237677175899
15.73,0.000483522803130509
15.7375,0.000525580559896896
15.745,0.000523453454624728
15.7525,0.000591342967452448
15.76,0.000591782489545963
15.7675,0.000605800477432995
15.775,0.000630979499175515
15.7825,0.000616094983229299
15.79,0.000661946791686575
15.7975,0.000616961906562134
15.805,0.000528356793607459
15.8125,0.000523099392856301
15.82,0.000444492210057397
15.8275,0.000350259104149879
15.835,0.000283019571900566
15.8425,0.000157171639864347
15.85,7.58634761585999E-05
15.8575,4.48005746564103E-05
15.865,0.000154257167792629
15.8725,0.00016450262815584
15.88,0.000162207305170482
15.8875,0.000167345625772395
15.895,9.72712352339224E-05
15.9025,7.88143807479683E-05
15.91,7.03172005010623E-05
15.9175,0.000125792249565765
15.925,0.000193357485607392
15.9325,0.000288654595038646
15.94,0.000357579087474988
15.9475,0.000457749143018895
15.955,0.000549866966967899
15.9625,0.00056679518196607
15.97,0.0005832339897992
15.9775,0.000552896898639579
15.985,0.00051569749284527
15.9925,0.000522753314961811
16,0.000483156708941018
